comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
/* Fruktooligosahhariidid prebiootikumidena */;329782;Kasutaja:AnneliAasamets/Fruktooligosahhariid;1370599558.0;;60177;3642771;AnneliAasamets;3642768;2;;12200;
Uus lehekülg: 'Mangaan superoksiid dismutaasi (MnSOD) teatakse veel kui mitokondriaalset superoksiid dismutaasi ja ka SOD2 nimetuse all. Põhiliselt mitokondris leiduva MnSOD eesmärgiks on muu...';376235;Mangaani sisaldav superoksiidi dismutaas;1408096898.0;;51592;3970559;Annikasakk;0;0;;7652;
Lehekülg asendatud tekstiga 'Artikkel nüüd on leitav [[mikropartiklid|siit]]';306359;Kasutaja:Artjom/Mikropartiklid;1353375639.0;;51573;3315595;Artjom;3315585;2;;49;
Lehekülg asendatud tekstiga 'Artikkel on nüüdseks nähtav [[Bioinvasioon  | siit]]. ~~~~';302582;Kasutaja:Ayra/Bioinvasioon;1354010407.0;;51656;3324508;Ayra;3302118;2;;151;
;303099;Kasutaja:Eliisa36/Kolmvarvas-rähn;1359716772.0;;52388;3427720;Eliisa36;3411168;2;;11033;
;306029;Kasutaja:Gerly.p/Mutsiin;1352879916.0;;51082;3308321;Gerly.p;3308170;2;;118;
;140660;Mükoriisa;1353950115.0;;51601;3323850;Heleryharend;3323485;0;;15734;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Laminiinid|siit]]';303090;Kasutaja:I10l04/laminiinid;1353318521.0;;51552;3314608;I10l04;3306484;2;;45;
;306054;Arutelu:Harilik kopsusamblik;1352901173.0;;52185;3308659;Johannap;3308654;1;;429;
;306054;Arutelu:Harilik kopsusamblik;1352901173.0;;52185;3308659;Johannap;3308654;1;;429;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Koibikulised|siit]]';303081;Kasutaja:KTomasson/Koibikulised;1357808705.0;;51663;3394906;KTomasson;3333057;2;;47;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Valgusüntees prokarüootidel|siit]].';305832;Kasutaja:Kadrit/Valgusüntees prokarüootidel;1353768550.0;;51533;3321155;Kadrit;3314579;2;;65;
;302984;Kasutaja:Karb/Hõlmikpuu;1359875388.0;;52290;3430192;Karb;3427609;2;;23130;
/* Vahepealsed muudatused */;353526;Acer Inc.;1389556472.0;;52314;3821800;Kasto;3821797;0;;19365;
;302996;Kasutaja:Katikuld/Integron;1353267411.0;;51641;3313941;Katikuld;3313940;2;;44;
;303004;Kasutaja:KatrinKa/Päevaliblikad;1356002408.0;;52202;3358678;KatrinKa;3343037;2;;9715;
;104885;Rakutuum;1352788743.0;;51684;3306969;KerlyN;3306033;0;;18321;
;306312;Mudelorganism;1353231456.0;;51637;3313258;KerttuS;3313254;0;;28011;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Refuugium|siit]].';302845;Kasutaja:Kristiinahommik/Refuugium;1352723406.0;;51616;3305772;Kristiinahommik;3305766;2;;45;
;212769;Golgi kompleks;1352751425.0;;51454;3306661;Kristisonn;3108080;0;;12614;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Endotsütoos|siit]]';302247;Kasutaja:Lauraliivamagi789/Endotsütoos;1352744898.0;;51719;3306426;Lauraliivamagi789;3305930;2;;47;
;305593;Kaukaasia rahvad;1352745489.0;;51339;3306456;Lehtisaag;3299626;0;;12589;
Lehekülg asendatud tekstiga 'Artikkel on kopeeritud [[kohasus|siia]].';302250;Kasutaja:MGimbutas/Kohasus;1353319342.0;;51368;3314620;MGimbutas;3314275;2;;40;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Karotenoidid|siit]]';302498;Kasutaja:Malind/Karotenoidid;1353242060.0;;51659;3313519;Malind;3298218;2;;47;
;305974;Arutelu:Linnupesa;1352798171.0;;51591;3307214;Maret;3307156;1;;330;
/* Ravi */;303102;Pseudomonas aeruginosa;1357545041.0;;51865;3389467;Marge-a113;3389466;0;;16073;
"Lehekülg asendatud tekstiga '  ""Artikkel on nüüd leitav [[Mereselgrootud|siit]].""'";302265;Kasutaja:Marget Metsla/Mereselgrootud;1353069926.0;;52111;3310841;Marget Metsla;3308517;2;;54;
;305982;Panter-kärbseseen;1352971260.0;;51350;3309426;Maripent;3309421;0;;12581;
;304147;Kasutaja arutelu:Martakl/Mullahingamine;1352787412.0;;51739;3306938;Martakl;3306937;3;;3163;
;302094;DNA metülatsioon;1357302142.0;;51727;3383673;Martinkala;3383669;0;;13497;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Rohe-vesihobu|siit]]';302764;Kasutaja:Mostom1/Rohe-vesihobu;1352779887.0;;52093;3306860;Mostom1;3306850;2;;48;
;302949;Kasutaja:Muscardinius/hall kuldsamblik;1359886457.0;;51606;3430408;Muscardinius;3302957;2;;5888;
;304124;Kasutaja arutelu:Mäe Aile/Rääbis;1352753753.0;;51673;3306702;Mäe Aile;3306555;3;;3295;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Alpi võipätakas|siit]].';302752;Kasutaja:PaulaPaulini/Alpi võipätakas;1353093925.0;;51571;3311220;PaulaPaulini;3296921;2;;53;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Alpi võipätakas|siit]].';302752;Kasutaja:PaulaPaulini/Alpi võipätakas;1353093925.0;;51571;3311220;PaulaPaulini;3296921;2;;53;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Merisiig|siit]].';302618;Kasutaja:Päevalill/Merisiig;1352812143.0;;51555;3307453;Päevalill;3296713;2;;44;
;97070;Harilik kärnkonn;1357490712.0;;41889;3387983;Teeletuul;3356177;0;;26994;
;305317;Kasutaja arutelu:Tkuura/X-kromosoom;1353912209.0;;51340;3323113;Tkuura;3320962;3;;9953;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Bengali tiiger|siit]].';302912;Kasutaja:TriinuK/Bengali tiiger;1352880575.0;;51694;3308330;TriinuK;3306711;2;;50;
;306045;Arutelu:Endoplasmaatiline retiikulum;1352901683.0;;51366;3308668;Tuuli91;3308464;1;;1535;
;305984;Arutelu:Hipokampus;1352834910.0;;51359;3307777;Wolframin;3307234;1;;438;
;321104;Janno Puusepp;1364290923.0;;51566;3582873;Annika Pille;3582868;0;;2078;
Uus lehekülg: '[[Pilt:Diamond Structure.gif|pisi|Lämmastik-vakantstsenter teemanti kristallvõres]] '''Lämmastik-vakantstsenter''' ehk '''N-V-tsenter''' on levinuim paljudest defektidest te...';306897;N-V-tsentrid teemandis;1353938200.0;;51678;3323591;Antonyym;0;0;;14754;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Fotoefekt|siit]].';302985;Kasutaja:Anusaarva/Fotoefekt;1354542762.0;;51342;3333063;Anusaarva;3319706;2;;45;
/* Poissoni sulud */;303026;Kasutaja:Askella/Hamiltoni formalism;1353363934.0;;52133;3315493;Askella;3315491;2;;6589;
Avaldatud.;302789;Kasutaja:Copsi/osakestefüüsika standardmudel;1357661539.0;;3400;3392607;Copsi;3323580;2;;55;
Avaldatud.;302789;Kasutaja:Copsi/osakestefüüsika standardmudel;1357661539.0;;3400;3392607;Copsi;3323580;2;;55;
;388413;Magnetiline monopoolus;1420883209.0;;52322;4083916;Elevoll;4083686;0;;56038;
;328317;Rayleigh' hajumine;1368775882.0;;45640;3631010;HNulk;3631005;0;;8774;
/* Tekkinud jäätmed */;302938;Kasutaja:Joonasjame/Oklo georeaktor;1353348380.0;;51367;3315176;Joonasjame;3306413;2;;10985;
/* Tekkinud jäätmed */;302938;Kasutaja:Joonasjame/Oklo georeaktor;1353348380.0;;51367;3315176;Joonasjame;3306413;2;;10985;
[[Vikipeedia:Tööriistad/HotCat|HC]]: +[[Kategooria:Raketiteadus]];;;;;;;;;;;;
[[Vikipeedia:Tööriistad/HotCat|HC]]: +[[Kategooria:Raketiteadus]];;;;;;;;;;;;
;85872;Tuumkütus;1353239300.0;;52171;3313444;Laigna;2987183;0;;23336;
;309668;Kiirgusvöönd;1356866542.0;;40792;3374145;Maritp;3358835;0;;2459;
/* Ajalugu ja üldine ettekujutus */;328137;Kasutaja:Dragev13/liivakast;1368992096.0;;51705;3632524;Mspuu;3632523;2;;13980;
;387650;Magnetostriktsioon;1419925877.0;;40701;4075279;Nohka;4075278;0;;11728;
SVG formaadis joonised;369399;Yerkesi-Dodsoni seadus;1405524034.0;;1267;3949392;Quibik;3902812;0;;5557;
Uus lehekülg: ''''Skaneeriv optiline lähiväljamikroskoop''' (inglise keeles ''near-field scanning optical microscope'', NSOM/SNOM) on [[mikroskoop]], mida kasutatakse nanoskaalas objektide uu...';312965;Skaneeriv optiline lähiväljamikroskoop;1358176463.0;;51682;3400420;Raunc;0;0;;10585;
;386562;Kosmosepõhine Infrapunasüsteem;1419594553.0;;51680;4072182;Renevo;4071042;0;;17006;
/* BIT FET tehnoloogia */;357009;Elektrofüsioloogia;1389006276.0;;51924;3817502;Robert Valner;3817499;0;;23374;
;302808;Kummituskuva;1360825235.0;;50772;3446937;Rolandmatt;3446934;0;;9403;
;301185;Kasutaja arutelu:SanderLints;1352730759.0;;51720;3305998;SanderLints;3305842;3;;559;
;303562;Kasutaja arutelu:Sanderko/Fourier' teisendus;1352731659.0;;51402;3306022;Sanderko;3270378;3;;1240;
;303562;Kasutaja arutelu:Sanderko/Fourier' teisendus;1352731659.0;;51402;3306022;Sanderko;3270378;3;;1240;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Difraktsioon|siit]].';302117;Kasutaja:Sandhra91/Difraktsioon;1354032234.0;;52154;3324855;Sandhra91;3313844;2;;48;
;66412;Ülijuhtivus;1363817021.0;;52344;3575855;Saucysoo;3510328;0;;16908;
;304548;Kasutaja arutelu:Sises/Elektromagnetiline kiirgus;1353919506.0;;52679;3323248;Sises;3320276;3;;4386;
Uus lehekülg: ''''Magneetikud''' on ained, mis on võimelised reageerima neile mõjuvale [[magnetväli|magnetväljale]]. Magneetikute liigi määrab nende [[magnetliline vastuvõtlikkus]]. See ...';306136;Magneetikud;1353013150.0;;51558;3310054;TimoTolmusk;0;0;;11935;
;237570;Passiivmaja;1353315466.0;;51575;3314553;Tuulemall;3244114;0;;20431;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[derecho|siit]].';302718;Kasutaja:Vanarahu/Derecho;1362130574.0;;46477;3469531;Vanarahu;3466375;2;;43;
;303617;Kasutaja arutelu:Virtuaalnihe/Satelliidi testimine;1354195680.0;;51337;3327144;Virtuaalnihe;3323601;3;;5659;
Lehekülg asendatud tekstiga 'Artikkel on [[C57BL/6|siin]].';300463;Kasutaja:Annaliisalo/C57BL/6;1355394474.0;;51422;3348522;Annaliisalo;3348514;2;;29;
;303918;Kasutaja arutelu:Ants388/Helikaas;1353875171.0;;51419;3322832;Ants388;3317777;3;;2857;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[embrüogenees|siit]].';302777;Kasutaja:Aveav/Embrüogenees;1352726696.0;;51358;3305863;Aveav;3302777;2;;49;
Uus lehekülg: ' '''Heteroplasmia''' on olukord, kus ühes [[rakk|rakus]] või indiviidis esineb korraga kaks või rohkem tüüpi [[kloroplast]]i genoomi või [[mitokonder|mitokondriaalset]] DNA...';313506;Heteroplasmia;1358769578.0;;52174;3410208;B05268;0;0;;11445;
;116544;Polüskleroos;1364278756.0;;51724;3582667;Beritk;3582658;0;;15727;
Uus lehekülg: ''''T-kadheriin''' on närvirakkude [[neuriit|aksonite]] pikenemist inhibeeriv valk, veresoonkonnas soodustab rakkude arengut ning kaitseb neid oksüdatiivne stress|oksüdatiivs...';315373;T-kadheriin;1360322491.0;;51618;3437681;Bloksy;0;0;;12149;
Lehekülg asendatud tekstiga 'Artikkel on [[C-hepatiidi viirus|siin]]';302981;Kasutaja:Carmenp/Hepatiidi C viirus;1358324772.0;;51692;3402568;Carmenp;3396621;2;;39;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Arengubioloogia|siit]].';302655;Kasutaja:Carolinruv/Arengubioloogia;1352726498.0;;51433;3305861;Carolinruv;3305382;2;;51;
;95568;Telomeer;1359987663.0;;52063;3431892;Claara456;3250029;0;;12215;
Uus lehekülg: '[[Pilt:Manhattan Plot.png|thumb|300px|[[Manhattani joonis]], mis kujutab mitut tugevalt assotsieerunud lookust. Iga täpp esindab ühte SNP-d. X-teljel on kujutatud asukoht genoo...';309405;Ülegenoomne assotsiatsiooniuuring;1355687733.0;;51679;3353964;Editor timo;0;0;;18295;
Uus lehekülg: 'File:HR in meiosis.svg| thumb | 275px | alt=Kromosoom 1 pärast ristsiiret meioosi ajal | Meioosis võib homoloogiline rekombinatsioon moodustada uusi geenide kombinatsioone ka...';313210;Homoloogiline rekombinatsioon;1358414179.0;;51704;3404001;Egertl;0;0;;17017;
Uus lehekülg: ''''Operon'''  on [[geneetika|geneetikas]] [[genoom|genoomse]] [[DNA]] funktsionaalne ühik, [[geen|geenide]] kogum, milles olevad geenid on kõik ühise regulatoorse signaal|si...';306794;Operon;1353841681.0;;51361;3322098;EnelyO;0;0;;11808;
;80042;Translatsioon;1357724051.0;;41703;3393757;Gealusk;3393755;0;;12009;
;306412;Grampositiivsed bakterid;1354878229.0;;51707;3339581;Grotesque Polar-bear;3329998;0;;8347;
;306412;Grampositiivsed bakterid;1354878229.0;;51707;3339581;Grotesque Polar-bear;3329998;0;;8347;
;304315;Kasutaja arutelu:Harnessy/Kubemesong;1355763283.0;;51596;3355039;Harnessy;3347773;3;;1982;
Uus lehekülg: ''''Arüülsüsivesinike retseptor''' ehk '''AHR''' on [[heterodimeer|heterodimeerne]] [[valk]]. AHR kuulub aluseliste [[heeliks-ling-heeliks]] (bHLH) transkriptsioonifaktor|tra...';306901;Arüülsüsivesinike retseptor;1353941349.0;;51406;3323638;Helenher;0;0;;14271;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Vaktsiinia viirus|siit]]';302692;Kasutaja:Heleri1605/Vaktsiinia viirus;1357728924.0;;51763;3393817;Heleri1605;3393812;2;;52;
;301207;Kasutaja:Jmoro/Kronotüüp;1354037556.0;;51580;3324953;Jmoro;3324950;2;;47;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ekstratsellulaarne maatriks|siit]].';302822;Kasutaja:Juksar/Ekstratsellulaarne maatriks;1357840855.0;;51685;3395521;Juksar;3370839;2;;63;
;306882;Wnt signaalirada;1359309996.0;;51708;3419534;Kadil6hmussaar;3333179;0;;14213;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Mitokonder|siit]].';302973;Kasutaja:KaidiKr/Mitokonder;1352727707.0;;51363;3305883;KaidiKr;3302574;2;;46;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Statiinid|siit]]';300461;Kasutaja:Karl Annusver/Statiinid;1353502346.0;;51414;3317557;Karl Annusver;3317200;2;;44;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Glioblastoom|siit]].';302774;Kasutaja:Karolinanoor/Glioblastoom;1357846997.0;;51633;3395712;Karolinanoor;3395686;2;;48;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Beetalaktaamsed antibiootikumid|siit]]';300774;Kasutaja:Kasutajanimipuudub/Beetalaktaamsed antibiootikumid;1353486576.0;;51504;3317397;Kasutajanimipuudub;3317391;2;;66;
Uus lehekülg: '[[Pilt:CowpeaMosaicVirus3D.png|pisi|[[Lehmahernes|Lehmaherne]] (''Vigna sinensis'') mosaiigiviiruse [[ikosaeeder|ikosaeedriline]] kapsiid]] '''RNA-viirused''' on [[viirused]], mi...';312755;RNA-viirused;1357927043.0;;51386;3396645;Katihensen;0;0;;25097;
;302821;Kasutaja:Katinrv/Valgusüntees;1354743109.0;;7633;3337486;Katinrv;3337478;2;;46;
;302713;Kasutaja:Kj19/Dna kloneerimine;1349627548.0;;52311;3260080;Kj19;3260063;2;;17009;
;252898;Sekveneerimine;1354554284.0;;51619;3333356;Koduu;3271019;0;;21607;
;62278;Kromatiin;1354015382.0;;51345;3324619;KristRe;3307492;0;;12609;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Geelelektroforees|siit]].';302616;Kasutaja:Liis991/Geelelektroforees;1355220068.0;;51622;3345824;Liis991;3323313;2;;53;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Oksüdatiivne stress|siit]].';300168;Kasutaja:Liislaa/Oksüdatiivne stress;1357846886.0;;51518;3395707;Liislaa;3395694;2;;56;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Nganassaanid|siit]]  {{Uurali rahvad}}  [[Kategooria:Uurali rahvad]] [[Kategooria:Venemaa väikesearvulised põlisrahvad]]  [[da:Nganasanere]] ...';302658;Kasutaja:Lilian Ventsel/Nganasaanid;1358182579.0;;51405;3400561;Lilian Ventsel;3400304;2;;472;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Nganassaanid|siit]]  {{Uurali rahvad}}  [[Kategooria:Uurali rahvad]] [[Kategooria:Venemaa väikesearvulised põlisrahvad]]  [[da:Nganasanere]] ...';302658;Kasutaja:Lilian Ventsel/Nganasaanid;1358182579.0;;51405;3400561;Lilian Ventsel;3400304;2;;472;
Uus lehekülg: '[[File:HeLa_cells_stained_with_Hoechst_33258.jpg|pisi|right|HeLa rakkude DNA märgistatuna fluorestseeruva märgisega [[Hoechst]]]] '''HeLa rakuliin''' on kõige vanem inimese ...';309525;HeLa rakuliin;1355821087.0;;51595;3355782;Loora2;0;0;;13306;
;47410;Ribosoom;1352657280.0;;51466;3304520;Maarjalepamets;3304517;0;;10736;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Levaan|siit]]';302833;Kasutaja:Manjunja/Levaan;1357933518.0;;52088;3396791;Manjunja;3393761;2;;41;
/* Tartu Ülikool */;345499;Vikipeedia:Teadusfoto 2013/Osalejad;1381852120.0;;51486;3753155;Mannu006;3750729;4;;580;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Plasmiid|siit]]';302739;Kasutaja:Maria23/Plasmiid;1353516713.0;;51713;3317776;Maria23;3304715;2;;43;
Uus lehekülg: ''''Gastrulatsioon''' ehk lootelehtede moodustumine on protsess embrüonaalses arengus, mille tagajärjel moodustub karikloode ehk [[gastrula]]. Gastrulatsioonile eelneb lõigus...';312516;Gastrulatsioon;1357719245.0;;51674;3393681;Marihihii;0;0;;9523;
Uus lehekülg: ''''RNA degradatsioon''' on protsess, mille käigus valmis RNA-d lagundatakse, see on oluline nii RNA modifitseerimisel kui ka molekulide eemaldamisel, mida enam ei vajata. Elusra...';315176;RNA degradatsioon;1360228407.0;;51658;3435865;Marinsulo;0;0;;11779;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Tsükliin-sõltuvad kinaasid|siit]]';302157;Kasutaja:Mihkelrd/Tsükliin-sõltuvad kinaasid;1352312234.0;;51396;3299630;Mihkelrd;3299610;2;;63;
Uus lehekülg: ''''Taimepatogeenideks''' nimetatakse kõiki organisme, mis tekitavad [[taimehaigus]]i. Haigus on taime elutegevuse häire, mida tekitavad [[seen]]ed, [[bakter]]id, [[viirus]]ed j...';311513;Taimepatogeenid;1357139394.0;;51936;3380469;Mpalover;0;0;;9611;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Haplogrupp R1a|siit]].';302853;Kasutaja:Mrja/Haplogrupp R1a;1354441278.0;;51545;3331109;Mrja;3315657;2;;50;
Uus lehekülg: 'Nukleosoom on valdavalt [[eukarüoot|eukarüootides]] paiknev [[DNA]] ja valkude kompleks, mille abil on DNA pakitud kõrgemat järku struktuuri, et ta tuuma ära mahuks. Nukleos...';306057;Nukleosoom;1352904470.0;;51382;3308724;Mvaartnou;0;0;;15979;
Uus lehekülg: ''''Pagaripärm'''   '''Pagaripärm '''(''Saccharomyces cerevisiae'') on [[kottseen|kottseente]] hulka kuuluv tuntuim [[pärmseen|pärmseene]]liik.  Pagaripärmi kasutatakse kä...';314861;Pagaripärm;1359995554.0;;51469;3431990;Nastjaa;0;0;;14062;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Korduv raseduse katkemine|siit]]';302726;Kasutaja:No.roads.left/Korduv raseduse katkemine;1352667411.0;;51408;3304818;No.roads.left;3304785;2;;60;
;304317;Kasutaja arutelu:Rainhi/Splaissimine;1354176850.0;;51334;3326865;Rainhi;3325688;3;;2386;
Lehekülg asendatud tekstiga 'Artikkel on leitav nüüd [[Populatsioonigeneetika|siin]].';302693;Kasutaja:Shavain/Populatsioonigeneetika;1358801167.0;;51650;3410710;Shavain;3404016;2;;58;
;152501;Vesiikul (bioloogia);1357397988.0;;51631;3385825;Siim.uhtjarv;3239400;0;;14349;
/* Ülevaade */;306794;Operon;1358334214.0;;51487;3402695;Teemenii;3333190;0;;11773;
;303086;Kasutaja:TriinVari/Genoomika;1352822022.0;;51820;3307572;TriinVari;3263227;2;;14922;
Lehekülg asendatud tekstiga 'Artikkel on nüüd saadav [[preeklampsia|siit]]';302783;Kasutaja:Triinc7/Pre-eklampsia;1353407486.0;;51351;3316097;Triinc7;3304146;2;;47;
;140075;Evolutsiooniõpetus;1353317537.0;;41934;3314593;Triinta;2740309;0;;16917;
Uus lehekülg: ''''Levaansukraasid''' (ehk sahharoos:2,6-fruktaan 6-D-fruktosüültransferaas;;;;;;;;;;;;
Uus lehekülg: 'Töös ei ole ühtegi vikipeedia sisest viidet.  Eesti osa täielikult kopeeritud.  Lühendite kasutamisel võiks need algul ka lahti kirjutada. Nagu näiteks „DWT“.  Mis on ...';326542;Kasutaja arutelu:Camilla~etwiki/mugavuslipp;1367352613.0;;52335;3620210;Alanall;0;3;;1095;
;273590;Vikipeedia:MMG;1369894637.0;;51455;3638808;Annisi;3638118;4;;7731;
;329238;Toyotism;1377021784.0;;51380;3710383;Artalver;3639552;0;;9622;
"Uus lehekülg: 'Soovitan üle vaadata, kas kõik viited on olemas. Kuna tundub, et artikli koostamisel on kasutatud inglise keelset artiklit ""Geopolitics"", siis tuleb seal viidatud teostele ka o...'";326283;Kasutaja arutelu:Triintjr/geopoliitika;1367168298.0;;51712;3618652;Gmoor;0;3;;1658;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;1367328332.0;;51675;3620063;Janeve;3619974;4;;7113;
;89051;Nanotehnoloogia;1423597035.0;;51689;4103325;Jurgenal;4022653;0;;7474;
;324465;Kasutaja:Kaljukra/kergetööstus;1368552703.0;;51690;3629603;Kaljukra;3629601;2;;5697;
;323831;Kasutaja:Keits77/Topograafiline kaart;1369392349.0;;51453;3635365;Keits77;3635363;2;;7654;
;325810;Kasutaja:Koljat/Manufaktuur;1369215542.0;;51841;3634169;Koljat;3630865;2;;6395;
;273590;Vikipeedia:MMG;1369717817.0;;52222;3637551;LauraJ;3637550;4;;7673;
Uus lehekülg: 'Lihtsal kujul võib [[rahvastik]]u käitumist vaadelda [[sündimus]]e ja [[suremus]]e saldona. Täiendavalt on oluline inimeste [[keskmine eluiga]]. Seda kuju läheb vaja rahva [...';349843;Prestoni kõver;1383848453.0;;55429;3769654;LauriLeinus;0;0;;18319;
;303103;Digitaalne peegelkaamera;1384185425.0;;42812;3772189;Marten;3770839;0;;15999;
;324244;Kasutaja:Mihu/OPEC;1367826451.0;;51501;3624338;Mihu;3624330;2;;14938;
/* Liiklus */;305946;Pendelränne;1384541577.0;;51394;3775336;Mirjampohjala;3567808;0;;10036;
;329034;Allhange;1369711194.0;;51378;3637518;Mltilk;3637516;0;;7082;
/* Maastikutulekahju */;306427;Geovisualiseerimine;1353346685.0;;45390;3315137;Mmahlapuu;3315134;0;;10699;
;273590;Vikipeedia:MMG;1369210535.0;;51691;3634128;Mrandmae;3634092;4;;7397;
;78298;Arutelu:Pank;1352657585.0;;46921;3304531;Robertpirk;3304523;1;;4059;
/* AURP */;327393;Kasutaja:Tiinalind/teaduspark;1369925954.0;;52084;3639063;Tiinalind;3638847;2;;7131;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;1369546654.0;;51495;3636413;Viktoriajan;3636364;4;;7656;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;1369412063.0;;51438;3635508;Villemv;3635437;4;;7604;
;145040;Osmoos;1354741842.0;;51702;3337435;B04995;3302246;0;;1908;
Drowsy teisaldas lehekülje [[Kasutaja arutelu:Drowsy/Ordoviitsiumi lõpu väljasuremine]] pealkirja [[Arutelu:Ordoviitsiumi lõpu väljasuremine]] alla: Aine läbimiseks, vikepeedia täistustamiseks;306869;Kasutaja arutelu:Drowsy/Ordoviitsiumi lõpu väljasuremine;1353920062.0;;51374;3323260;Drowsy;0;3;;54;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Paleosoikum|siit]].';303056;Kasutaja:E7gA/Paleosoikum;1353089705.0;;51376;3311163;E7gA;3305527;2;;47;
;72186;Klooga järv;1363937695.0;;51725;3577085;Edgar Prass;3576887;0;;1086;
;306031;Põlevkivituhk;1354185073.0;;51614;3326965;Laurisiitam;3308340;0;;11087;
;320055;Magnetiline vastuvõtlikkus;1367570887.0;;45737;3621700;Mariadm;3621698;0;;5353;
;305766;Arutelu:Geopolümeerid;1352629337.0;;51687;3303875;Morten6;3303873;1;;283;
/* Kiraalsed Cu(II) kompleksid */;305630;Een-reaktsioon;1353507738.0;;51709;3317627;A92549;3317626;0;;12253;
;304218;Kasutaja arutelu:Alarh/Tahkeoksiidne kütuseelement;1353777921.0;;51502;3321327;Alarh;3320988;3;;3484;
;41012;Adenosiintrifosfaat;1353353690.0;;51711;3315258;Aruallaura;3091811;0;;15305;
;326086;Molekulaarorbitaalide teooria;1367146882.0;;53774;3618432;B05242;3618037;0;;11647;
;302730;Kasutaja:Elektrofiil/Gaaskromatograafia detektorid;1352289938.0;;215;3299335;Elektrofiil;3258040;2;;5818;
Uus lehekülg: '[[Image:Ch4 kinases.jpg|thumb|250px|right|Valgu fosforüleerimine]] '''Proteiinkinaasid''' on [[kinaas]]sed ensüümid, mis modifitseerivad [[valk]]e fosfaatrühma lisamise teel ...';306406;Proteiinkinaasid;1353333920.0;;51576;3314899;Hkaju;0;0;;15408;
;270973;Peroksiid;1358318077.0;;51814;3402508;IndrekV;3136778;0;;2241;
/* Põlevkivigaasi tootmine Ameerika Ühendriikides */;302883;Kasutaja:JelizavetaJelly/Põlevkivigaas;1358338667.0;;51701;3402796;JelizavetaJelly;3402790;2;;12166;
Uus lehekülg: '[[Image:1b9x opm.gif|thumb|250px|G-valgu beeta-gamma kompleks. Beeta alaühik on sinine ja gamma alaühik punane.]] Image:Guanosindiphosphat protoniert.svg|thumb|180px|[[Guanos...';313198;G-valgud;1358393606.0;;51594;3403779;Juulin;0;0;;13418;
Uus lehekülg: ''''Histamiin''' on orgaaniline [[Lämmastikühendid|lämmastikühend]], mis reguleerib immuunreaktsioone ning ka füsioloogilisi reaktsioone soolestikus, ning on üks Signaalmo...';306463;Histamiin;1353390386.0;;51370;3315701;K2tlinK;0;0;;13813;
;304186;Kasutaja arutelu:Kaijake/Rasvhapped;1353859453.0;;51492;3322556;Kaijake;3320983;3;;7691;
;6856;Strontsium;1354019215.0;;51615;3324692;Kaisamihklepp;3309041;0;;18471;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ütrium|siit]].';303063;Kasutaja:Kaur625/Ütrium;1353922407.0;;51635;3323311;Kaur625;3319997;2;;43;
laetud kasutaja alamlehelt;306316;D-elemendid;1353236995.0;;51505;3313388;Kerdak;0;0;;18087;
Lehekülg asendatud tekstiga 'artikli leiab siit → [[Hüdrasiin]]';302701;Kasutaja:Kix92/Hüdrasiin;1353523171.0;;51481;3317930;Kix92;3313114;2;;37;
